"warehouse_code","location_id","owner","product_code","description","expiry_date","pallet_id","quantity_on_hand","age","balance_shelve_life_to_expire","product_group"
"TGIC",3183411,"KEG Asia Private Limited",67907164,"LIFEBUOY SHP KUAT&BERKILAU 18X340ML","10/8/2023","UINT0000023808",1440,1095,630,"HPC"
"TGIC",3183421,"KEG Asia Private Limited",67597888,"TRESEMME TTL SLN RPR EXP  12X340ML","9/23/2023","UINT0000027755",1260,1095,810,"HPC"
"TGIC",3183431,"KEG Asia Private Limited",68523885,"PONDS FR EVEN TONE FF 4X3X100G","7/24/2024","UINT0000038523",1968,1095,977,"HPC"
"TGIC",3183441,"KEG Asia Private Limited",67561306,"SUNSILK SH PERFECT STRAIGHT OC 6X6X160ML","10/30/2023","UINT0000024107",1980,720,375,"HPC"
"TGIC",3183451,"KEG Asia Private Limited",67462906,"CREAM SILK TRI-KERATIN STRAIGHT 24X170ML","8/27/2023","UINT0000024790",432,720,279,"HPC"
"TGIC",3183461,"KEG Asia Private Limited",67442017,"TRESEMME KRATIN SM CON 18X170ML","10/14/2023","UNIT0000019845",2880,1095,242,"HPC"
"TGIC",3183471,"KEG Asia Private Limited",67442015,"TRESEMME KRATIN SM CON 12X340ML","10/12/2023","UINT0000023788",1008,1095,242,"HPC"
"TGIC",3183481,"KEG Asia Private Limited",67442015,"TRESEMME KRATIN SM CON 12X340ML","10/12/2023","UINT0000023793",1248,1095,242,"HPC"
"TGIC",3183491,"KEG Asia Private Limited",67442017,"TRESEMME KRATIN SM CON 18X170ML","10/14/2023","UNIT0000019852",3024,1095,242,"HPC"
"TGIC",3183501,"KEG Asia Private Limited",67442017,"TRESEMME KRATIN SM CON 18X170ML","10/14/2023","UNIT0000019849",3024,1095,242,"HPC"
"TGIC",3183511,"KEG Asia Private Limited",21010392,"PONDS MAGIC BB TALCUM 6X6X50G","6/1/2023","SYS15584857",4032,1095,338,"HPC"
"TGIC",3183521,"KEG Asia Private Limited",67442015,"TRESEMME KRATIN SM CON 12X340ML","10/12/2023","UINT0000023787",1260,1095,242,"HPC"
"TGIC",3183531,"KEG Asia Private Limited",68494540,"PONDS BRIGHT BEAUTY DAILY FS 4X6X100G","2/13/2024","UNIT0000015498",4800,912,789,"HPC"
"TGIC",3183541,"KEG Asia Private Limited",67326637,"REXONA WMN RO MS FREE SPIRIT 24X50ML","6/13/2023","UINT0000030943",3360,1095,527,"HPC"
"TGIC",3183551,"KEG Asia Private Limited",67614737,"LUX BOTANICAL LQ SKIN RENEWAL 8X450ML","10/9/2023","UINT0000029332",304,720,415,"HPC"
"TGIC",3183561,"KEG Asia Private Limited",68125799,"SIMPLE KTS MICE WATER PO 4X3X45ML","10/22/2023","UINT0000023748",3216,1095,912,"HPC"
"TGIC",3183561,"KEG Asia Private Limited",68125799,"SIMPLE KTS MICE WATER PO 4X3X45ML","10/22/2023","UINT0000023748",0,1095,912,"HPC"
"TGIC",3183571,"KEG Asia Private Limited",67339113,"REXONA MN INVI DRY ICE FRSH ANZ 8X6X50ML","6/30/2024","UINT0000033566",2688,1095,241,"HPC"
"TGIC",3183581,"KEG Asia Private Limited",68125797,"SIMPLE KTS MOIST-FACIAL WASH 4X3X50ML","10/16/2023","UINT0000023739",2952,1080,881,"HPC"
"TGIC",3183581,"KEG Asia Private Limited",68125797,"SIMPLE KTS MOIST-FACIAL WASH 4X3X50ML","10/16/2023","UINT0000023739",0,1080,881,"HPC"
"TGIC",3184011,"KEG Asia Private Limited",20256972,"BRYLCREEM STYCRM AD AQUA-OXY UL 24X125ML","10/29/2023","UINT0000025599",840,1095,273,"HPC"
"TGIC",3184021,"KEG Asia Private Limited",67467243,"CITRA HBL NIGHT WHITE RL 4X6X230ML","11/14/2021","SYS15695286",240,540,164,"HPC"
"TGIC",3184021,"KEG Asia Private Limited",67467243,"CITRA HBL NIGHT WHITE RL 4X6X230ML","11/14/2021","SYS15444982",504,540,164,"HPC"
"TGIC",3184031,"KEG Asia Private Limited",67716892,"DOVE BEAUTY CREAM 6X4X150ML","4/25/2024","UINT0000032589",3600,912,398,"HPC"
"TGIC",3184041,"KEG Asia Private Limited",20302380,"PONDS COLD CREAM 16X3X3.5OZ","12/5/2022","UINT0000021280",3456,912,119,"HPC"
"TGIC",3184051,"KEG Asia Private Limited",67465326,"SUNSILK SH SMO&MANAGEABLE SPL 4X3X320ML","11/14/2023","UINT0000030603",1116,1095,242,"HPC"
"TGIC",3184061,"KEG Asia Private Limited",67589945,"CLINIC PLUS SHMPO STRONG & LONG 30X340ML","8/9/2023","UINT0000038978",1500,912,406,"HPC"
"TGIC",3184071,"KEG Asia Private Limited",67770185,"SUNSILK HC HEALTHIER&LONG SPR 4X3X320ML","9/14/2023","UINT0000024158",1344,730,364,"HPC"
"TGIC",3184081,"KEG Asia Private Limited",67667310,"PONDS GLITTER GLOW DUO POWDER P8X3X5G","12/14/2021","SYS15473618",960,540,260,"HPC"
"TGIC",3184091,"KEG Asia Private Limited",68289368,"DOVE DE S&SILKY CD 12X660ML","10/30/2023","UINT0000024304",660,720,562,"HPC"
"TGIC",3184101,"KEG Asia Private Limited",68554360,"LUX HW GARDENIA & HONEY UI 12X220ML","8/22/2023","UINT0000023985",1848,1095,1026,"HPC"
"TGIC",3184111,"KEG Asia Private Limited",67853652,"PONDS WHITE BEAUTY FACIAL FOAM 4X6X50G","2/10/2024","UINT0000009114",9840,911,725,"HPC"
"TGIC",3184121,"KEG Asia Private Limited",67467241,"CITRA HBL PEARLY WHITE UV 4X6X230ML","7/23/2022","SYS15617721",2016,720,218,"HPC"
"TGIC",3184131,"KEG Asia Private Limited",67467241,"CITRA HBL PEARLY WHITE UV 4X6X230ML","7/23/2022","SYS15617722",2016,540,164,"HPC"
"TGIC",3184141,"KEG Asia Private Limited",67388604,"PONDS WB OIL INFUSED MCW 4X3X400ML","4/30/2022","SYS15418347",180,730,250,"HPC"
"TGIC",3184141,"KEG Asia Private Limited",67388604,"PONDS WB OIL INFUSED MCW 4X3X400ML","4/30/2022","SYS15418352",816,1095,242,"HPC"
"TGIC",3184151,"KEG Asia Private Limited",67500563,"CLEAR MEN CRT SHMP ANTDNDR HRBL 12X400ML","6/11/2023","UINT0000008569",1380,1080,513,"HPC"
"TGIC",3184161,"KEG Asia Private Limited",67716892,"DOVE BEAUTY CREAM 6X4X150ML","4/25/2024","UINT0000032590",3600,912,398,"HPC"
"TGIC",3184171,"KEG Asia Private Limited",67049029,"SUNSILK COND DFT DAMAGE 4X3X700ML","12/9/2023","UINT0000005569",120,1080,570,"HPC"
"TGIC",3184181,"KEG Asia Private Limited",68554360,"LUX HW GARDENIA & HONEY UI 12X220ML","8/22/2023","UINT0000023984",1848,720,601,"HPC"
"TGIC",3184191,"KEG Asia Private Limited",68554360,"LUX HW GARDENIA & HONEY UI 12X220ML","8/22/2023","UINT0000023983",1848,1095,1024,"HPC"
"TGIC",3184201,"KEG Asia Private Limited",68565206,"CREAM SILK HC ULTREBORN DAMAGE 24X180ML","10/25/2023","UINT0000035723",1368,720,847,"HPC"
"TGIC",3184201,"KEG Asia Private Limited",68565206,"CREAM SILK HC ULTREBORN DAMAGE 24X180ML","10/25/2023","UINT0000035724",72,540,504,"HPC"
"TGIC",3184211,"KEG Asia Private Limited",68141334,"CLEAR SH DETOX ANTIDNDR PHYTO 12X400ML","6/8/2023","UINT0000008566",1380,900,701,"HPC"
"TGIC",3184221,"KEG Asia Private Limited",67339113,"REXONA MN INVI DRY ICE FRSH ANZ 8X6X50ML","6/30/2024","UINT0000033563",2688,1095,241,"HPC"
"TGIC",3184241,"KEG Asia Private Limited",67388604,"PONDS WB OIL INFUSED MCW 4X3X400ML","4/30/2022","SYS15418348",1056,730,250,"HPC"
"TGIC",3184251,"KEG Asia Private Limited",67056274,"CLOSE UP DA MENTHOL FRESH UI 60X160G","5/5/2024","UINT0000023949",2400,1080,540,"HPC"
"TGIC",3184261,"KEG Asia Private Limited",67438364,"SUNSILK SH SMOOTH & MNGBLE 288X13ML","8/22/2022","SYS15541303",14400,1095,242,"HPC"
"TGIC",3184271,"KEG Asia Private Limited",67467241,"CITRA HBL PEARLY WHITE UV 4X6X230ML","7/23/2022","SYS15617727",2016,540,164,"HPC"
"TGIC",3184281,"KEG Asia Private Limited",67467253,"CITRA HBL PEARLY WHITE UV 6X6X120ML","6/4/2022","SYS15604141",1476,720,340,"HPC"
"TGIC",3184291,"KEG Asia Private Limited",67339113,"REXONA MN INVI DRY ICE FRSH ANZ 8X6X50ML","6/30/2024","UINT0000033564",2688,1095,241,"HPC"
"TGIC",3184301,"KEG Asia Private Limited",67467241,"CITRA HBL PEARLY WHITE UV 4X6X230ML","7/23/2022","SYS15617728",1680,540,164,"HPC"
"TGIC",3184311,"KEG Asia Private Limited",67466763,"LUX TS WHITE VELVET 144X80G","9/15/2023","UINT0000018552",9360,540,138,"HPC"
"TGIC",3184321,"KEG Asia Private Limited",67467253,"CITRA HBL PEARLY WHITE UV 6X6X120ML","9/12/2022","SYS15750212",936,720,340,"HPC"
"TGIC",3184331,"KEG Asia Private Limited",67577113,"SUNSILK SH HEALTHY&LONG SF 4X3X320ML","8/19/2023","UINT0000014543",828,1095,190,"HPC"
"TGIC",3184341,"KEG Asia Private Limited",67907164,"LIFEBUOY SHP KUAT&BERKILAU 18X340ML","10/8/2023","UINT0000023804",1440,1095,715,"HPC"
"TGIC",3184351,"KEG Asia Private Limited",67589945,"CLINIC PLUS SHMPO STRONG & LONG 30X340ML","8/9/2023","UINT0000038979",1500,912,406,"HPC"
"TGIC",3184361,"KEG Asia Private Limited",67907164,"LIFEBUOY SHP KUAT&BERKILAU 18X340ML","10/8/2023","UINT0000023803",1440,1095,630,"HPC"
"TGIC",3184371,"KEG Asia Private Limited",67467267,"CITRA HBL NAT GLOW WHITE 6X6X60ML","2/18/2022","SYS15510887",6048,720,99,"HPC"
"TGIC",3184381,"KEG Asia Private Limited",68469216,"CLEAR MEN SHMP ICE FRESH MENT 12X400ML","6/10/2023","UINT0000008553",1380,1095,1028,"HPC"
"TGIC",3184391,"KEG Asia Private Limited",28000332,"TRESEMME TC HEAT PROTECT SPRAY 8X3X300ML","6/1/2024","UINT0000036217",1200,900,389,"HPC"
"TGIC",3184401,"KEG Asia Private Limited",67853639,"PONDS ACNE SOLUTION FACIAL FOAM 4X6X50G","3/29/2023","SYS15532530",6168,900,727,"HPC"
"TGIC",3184411,"KEG Asia Private Limited",67467265,"CITRA HBL PEARLY WHITE 6X6X60ML","3/31/2022","SYS15783004",5760,720,99,"HPC"
"TGIC",3184421,"KEG Asia Private Limited",67907164,"LIFEBUOY SHP KUAT&BERKILAU 18X340ML","10/8/2023","UINT0000023805",1440,1095,630,"HPC"
"TGIC",3184431,"KEG Asia Private Limited",67467241,"CITRA HBL PEARLY WHITE UV 4X6X230ML","3/30/2022","SYS15529228",2016,540,164,"HPC"
"TGIC",3184441,"KEG Asia Private Limited",28000332,"TRESEMME TC HEAT PROTECT SPRAY 8X3X300ML","6/1/2024","UINT0000036216",1200,900,389,"HPC"
"TGIC",3184451,"KEG Asia Private Limited",67597888,"TRESEMME TTL SLN RPR EXP  12X340ML","9/23/2023","UINT0000027756",1260,540,220,"FOODS"
"TGIC",3184461,"KEG Asia Private Limited",67442015,"TRESEMME KRATIN SM CON 12X340ML","10/12/2023","UINT0000023792",1260,1095,242,"HPC"
"TGIC",3184471,"KEG Asia Private Limited",67849530,"PONDS WB PERFECT SUPER CRM SPF15 4X3X50G","6/2/2023","SYS15856173",348,720,484,"HPC"
"TGIC",3184471,"KEG Asia Private Limited",67849530,"PONDS WB PERFECT SUPER CRM SPF15 4X3X50G","6/2/2023","SYS15848578",228,883,709,"HPC"
"TGIC",3184471,"KEG Asia Private Limited",67849530,"PONDS WB PERFECT SUPER CRM SPF15 4X3X50G","6/2/2023","SYS15831129",480,1095,756,"HPC"
"TGIC",3184481,"KEG Asia Private Limited",67442015,"TRESEMME KRATIN SM CON 12X340ML","10/12/2023","UINT0000023790",1260,1095,242,"HPC"
"TGIC",3184491,"KEG Asia Private Limited",67442017,"TRESEMME KRATIN SM CON 18X170ML","10/14/2023","UNIT0000019848",3024,1095,242,"HPC"
"TGIC",3184501,"KEG Asia Private Limited",21010392,"PONDS MAGIC BB TALCUM 6X6X50G","6/1/2023","SYS15656060",4032,1095,338,"HPC"
"TGIC",3184511,"KEG Asia Private Limited",67442017,"TRESEMME KRATIN SM CON 18X170ML","10/14/2023","UNIT0000019846",3024,1095,242,"HPC"
"TGIC",3184521,"KEG Asia Private Limited",67442017,"TRESEMME KRATIN SM CON 18X170ML","10/14/2023","UNIT0000019842",3024,1095,242,"HPC"
"TGIC",3184531,"KEG Asia Private Limited",68494540,"PONDS BRIGHT BEAUTY DAILY FS 4X6X100G","2/13/2024","UNIT0000015500",4800,912,813,"HPC"
"TGIC",3184541,"KEG Asia Private Limited",68494486,"PONDS MEN BRIGHT BOOST FS 24X100G","12/18/2023","SYS15765763",2688,1095,1029,"HPC"
"TGIC",3184551,"KEG Asia Private Limited",67557889,"ZWITSAL BB BAR SOAP N RICH HON 144X70G","7/9/2023","SYS15765991",9360,1080,271,"HPC"
"TGIC",3184561,"KEG Asia Private Limited",68125799,"SIMPLE KTS MICE WATER PO 4X3X45ML","10/22/2023","UINT0000023747",4680,1080,881,"HPC"
"TGIC",3184571,"KEG Asia Private Limited",68125797,"SIMPLE KTS MOIST-FACIAL WASH 4X3X50ML","10/16/2023","UINT0000023741",4680,1080,881,"HPC"
"TGIC",3184581,"KEG Asia Private Limited",68125797,"SIMPLE KTS MOIST-FACIAL WASH 4X3X50ML","10/16/2023","UINT0000023738",4680,1080,898,"HPC"
"TGIC",3185011,"KEG Asia Private Limited",67589945,"CLINIC PLUS SHMPO STRONG & LONG 30X340ML","8/9/2023","UINT0000038976",1500,912,406,"HPC"
"TGIC",3185021,"KEG Asia Private Limited",68494540,"PONDS BRIGHT BEAUTY DAILY FS 4X6X100G","4/23/2024","UINT0000027955",4800,912,765,"HPC"
"TGIC",3185031,"KEG Asia Private Limited",67589945,"CLINIC PLUS SHMPO STRONG & LONG 30X340ML","8/9/2023","UINT0000038977",1500,912,406,"HPC"
"TGIC",3185041,"KEG Asia Private Limited",67561312,"SUNSILK SHAMPOO CLNFRSH OC 4X3X320ML","10/15/2023","UINT0000029512",912,913,467,"HPC"
"TGIC",3185051,"KEG Asia Private Limited",67428631,"CITRA GREEN TEA FF CARNATION 4X6X100G","3/2/2023","SYS15501459",936,1095,241,"HPC"
"TGIC",3185061,"KEG Asia Private Limited",67991479,"PONDS WB SKN PRF DAY SPR NML CRM 24X40G","6/6/2022","SYS15588782",4560,720,437,"HPC"
"TGIC",3185071,"KEG Asia Private Limited",20302384,"PONDS COLD CREAM 4X3X9.5OZ","3/19/2023","UINT0000036760",1200,1095,255,"HPC"
"TGIC",3185081,"KEG Asia Private Limited",67467241,"CITRA HBL PEARLY WHITE UV 4X6X230ML","7/23/2022","SYS15617720",2016,730,275,"HPC"
"TGIC",3185091,"KEG Asia Private Limited",67326637,"REXONA WMN RO MS FREE SPIRIT 24X50ML","6/13/2023","UINT0000030941",3360,1095,527,"HPC"
"TGIC",3185101,"KEG Asia Private Limited",67136168,"AXE DEO STICK DARKTEMP 12X40G","7/2/2023","UINT0000033575",2664,730,217,"HPC"
"TGIC",3185111,"KEG Asia Private Limited",21184170,"VASELINE MEN ANTI ACNE FW PJ 24X100G","3/16/2024","UNIT0000018857",1536,720,192,"HPC"
"TGIC",3185121,"KEG Asia Private Limited",67714610,"VIXAL PEMB PORS HIJAU 12X470ML","10/23/2022","UINT0000003481",384,912,398,"HPC"
"TGIC",3185131,"KEG Asia Private Limited",68521509,"PONDS FIRMING SERUM MASK CA 20X2X21ML","4/26/2024","UINT0000024266",5600,1095,1032,"HPC"
"TGIC",3185141,"KEG Asia Private Limited",67467241,"CITRA HBL PEARLY WHITE UV 4X6X230ML","7/23/2022","SYS15617725",2016,540,164,"HPC"
"TGIC",3185151,"KEG Asia Private Limited",67136168,"AXE DEO STICK DARKTEMP 12X40G","7/2/2023","UINT0000033577",2472,730,217,"HPC"
"TGIC",3185151,"KEG Asia Private Limited",67136168,"AXE DEO STICK DARKTEMP 12X40G","7/2/2023","UINT0000033577A",192,730,217,"HPC"
"TGIC",3185161,"KEG Asia Private Limited",67339113,"REXONA MN INVI DRY ICE FRSH ANZ 8X6X50ML","6/30/2024","UINT0000033570",2688,1095,241,"HPC"
"TGIC",3185171,"KEG Asia Private Limited",67853652,"PONDS WHITE BEAUTY FACIAL FOAM 4X6X50G","2/10/2024","UINT0000009116",9840,900,728,"HPC"
"TGIC",3185181,"KEG Asia Private Limited",67929097,"LIFEBUOY TS LEMONFRESH DG 144X75G","9/15/2023","UINT0000021789",3744,1095,907,"HPC"
"TGIC",3185191,"KEG Asia Private Limited",67339113,"REXONA MN INVI DRY ICE FRSH ANZ 8X6X50ML","6/30/2024","UINT0000033562",2688,1095,241,"HPC"
"TGIC",3185201,"KEG Asia Private Limited",67456293,"PONDS SHEET MASK CLRNT B3 40X40PC (460G)","2/26/2022","UINT0000001094",5800,1095,246,"HPC"
"TGIC",3185211,"KEG Asia Private Limited",67056274,"CLOSE UP DA MENTHOL FRESH UI 60X160G","5/5/2024","UINT0000023951",1380,1095,605,"HPC"
"TGIC",3185221,"KEG Asia Private Limited",67056274,"CLOSE UP DA MENTHOL FRESH UI 60X160G","5/5/2024","UINT0000023950",2400,1080,566,"HPC"
"TGIC",3185231,"KEG Asia Private Limited",67500563,"CLEAR MEN CRT SHMP ANTDNDR HRBL 12X400ML","6/10/2023","UINT0000008571",1308,1080,513,"HPC"
"TGIC",3185241,"KEG Asia Private Limited",67388604,"PONDS WB OIL INFUSED MCW 4X3X400ML","4/30/2022","SYS15418350",1056,720,426,"HPC"
"TGIC",3185251,"KEG Asia Private Limited",67388604,"PONDS WB OIL INFUSED MCW 4X3X400ML","4/30/2022","SYS15418349",1056,1095,241,"HPC"
"TGIC",3185261,"KEG Asia Private Limited",67022557,"SUNSILK SH DAMAGE RCONSTRUCTION 288X13ML","9/2/2022","SYS15541301",14400,1080,570,"HPC"
"TGIC",3185271,"KEG Asia Private Limited",67655820,"SUNSILK SH STRONG&LONG 288X13ML","8/8/2022","SYS15541322",14400,729,468,"HPC"
"TGIC",3185281,"KEG Asia Private Limited",67561306,"SUNSILK SH PERFECT STRAIGHT OC 6X6X160ML","9/16/2023","UINT0000021355",540,900,573,"HPC"
"TGIC",3185291,"KEG Asia Private Limited",21072131,"LUX BW WHITE VELVET BTL 36X100ML","11/5/2022","SYS15561682",1764,720,205,"HPC"
"TGIC",3185301,"KEG Asia Private Limited",67853646,"PONDS WB SKIN PERFECTING CRM NRML 24X40G","12/21/2022","UINT0000006569",3984,1095,756,"HPC"
"TGIC",3185311,"KEG Asia Private Limited",68494536,"PONDS PURE BRIGHT FACIAL FOAM 4X6X50G","1/25/2024","SYS15765758",6504,912,814,"HPC"
"TGIC",3185321,"KEG Asia Private Limited",68469216,"CLEAR MEN SHMP ICE FRESH MENT 12X400ML","6/10/2023","UINT0000008552",1380,1095,1028,"HPC"
"TGIC",3185331,"KEG Asia Private Limited",68452782,"CLEAR SHM FW ICE COOL MENTH LIM 12X400ML","6/10/2023","UINT0000008574",1380,1095,988,"HPC"
"TGIC",3185341,"KEG Asia Private Limited",21072821,"RINSO MOLTO CAIR BOTTLE 6X1000ML","1/17/2023","UINT0000009120",408,720,205,"HPC"
"TGIC",3185351,"KEG Asia Private Limited",67466763,"LUX TS WHITE VELVET 144X80G","9/15/2023","UINT0000018362",9360,1095,658,"HPC"
"TGIC",3185361,"KEG Asia Private Limited",67467267,"CITRA HBL NAT GLOW WHITE 6X6X60ML","2/18/2022","SYS15510890",1872,720,99,"HPC"
"TGIC",3185371,"KEG Asia Private Limited",68494540,"PONDS BRIGHT BEAUTY DAILY FS 4X6X100G","2/13/2024","UINT0000015493",4800,912,814,"HPC"
"TGIC",3185381,"KEG Asia Private Limited",67467267,"CITRA HBL NAT GLOW WHITE 6X6X60ML","2/18/2022","SYS15510889",6048,720,99,"HPC"
"TGIC",3185391,"KEG Asia Private Limited",68521509,"PONDS FIRMING SERUM MASK CA 20X2X21ML","4/26/2024","UINT0000024268",8800,1095,1032,"HPC"
"TGIC",3185401,"KEG Asia Private Limited",68521509,"PONDS FIRMING SERUM MASK CA 20X2X21ML","4/26/2024","UINT0000024269",5320,1095,1032,"HPC"
"TGIC",3185411,"KEG Asia Private Limited",68521509,"PONDS FIRMING SERUM MASK CA 20X2X21ML","4/26/2024","UINT0000024270",8800,1095,1032,"HPC"
"TGIC",3185421,"KEG Asia Private Limited",67907164,"LIFEBUOY SHP KUAT&BERKILAU 18X340ML","10/8/2023","UINT0000023807",1440,1095,703,"HPC"
"TGIC",3185431,"KEG Asia Private Limited",67907164,"LIFEBUOY SHP KUAT&BERKILAU 18X340ML","10/8/2023","UINT0000023806",1440,1095,703,"HPC"
"TGIC",3185441,"KEG Asia Private Limited",68521509,"PONDS FIRMING SERUM MASK CA 20X2X21ML","4/26/2024","UINT0000024272",8800,1095,1032,"HPC"
"TGIC",3185451,"KEG Asia Private Limited",67462906,"CREAM SILK TRI-KERATIN STRAIGHT 24X170ML","8/27/2023","UINT0000024789",816,900,509,"HPC"
"TGIC",3185461,"KEG Asia Private Limited",67442017,"TRESEMME KRATIN SM CON 18X170ML","10/14/2023","UNIT0000019851",2880,1095,242,"HPC"
"TGIC",3185471,"KEG Asia Private Limited",68494486,"PONDS MEN BRIGHT BOOST FS 24X100G","12/18/2023","SYS15765760",2688,912,765,"HPC"
"TGIC",3185481,"KEG Asia Private Limited",67442017,"TRESEMME KRATIN SM CON 18X170ML","10/14/2023","UNIT0000019850",3024,1095,242,"HPC"
"TGIC",3185491,"KEG Asia Private Limited",67466763,"LUX TS WHITE VELVET 144X80G","9/15/2023","UINT0000018551",9360,540,137,"HPC"
"TGIC",3185501,"KEG Asia Private Limited",21069268,"DOVE BEAUTY CREAM PANTHER 24X250ML","11/5/2022","UINT0000001644",1896,1080,545,"HPC"
"TGIC",3185511,"KEG Asia Private Limited",67442017,"TRESEMME KRATIN SM CON 18X170ML","10/14/2023","UNIT0000019847",3024,1095,242,"HPC"
"TGIC",3185521,"KEG Asia Private Limited",67442017,"TRESEMME KRATIN SM CON 18X170ML","10/14/2023","UNIT0000019843",3024,1095,242,"HPC"
"TGIC",3185531,"KEG Asia Private Limited",68125799,"SIMPLE KTS MICE WATER PO 4X3X45ML","10/22/2023","UINT0000023752",4680,1095,912,"HPC"
"TGIC",3185541,"KEG Asia Private Limited",67442017,"TRESEMME KRATIN SM CON 18X170ML","10/14/2023","UNIT0000019840",3024,1095,242,"HPC"
"TGIC",3185551,"KEG Asia Private Limited",67428446,"CITRA PEARLY WHITE FF CARNATION 4X6X100G","6/29/2022","SYS15832774",48,1095,241,"HPC"
"TGIC",3185551,"KEG Asia Private Limited",67428446,"CITRA PEARLY WHITE FF CARNATION 4X6X100G","5/15/2022","SYS15747992",1968,1095,241,"HPC"
"TGIC",3185561,"KEG Asia Private Limited",68125799,"SIMPLE KTS MICE WATER PO 4X3X45ML","10/22/2023","UINT0000023746",4680,1080,881,"HPC"
"TGIC",3185571,"KEG Asia Private Limited",68125797,"SIMPLE KTS MOIST-FACIAL WASH 4X3X50ML","10/16/2023","UINT0000023740",4680,1080,898,"HPC"
"TGIC",3185581,"KEG Asia Private Limited",67775085,"ST. IVES APRICOT PUDDING CRM 4X3X45G","4/8/2024","UINT0000029333",2160,730,322,"HPC"
"TGIC",3186011,"KEG Asia Private Limited",67136168,"AXE DEO STICK DARKTEMP 12X40G","7/2/2023","UINT0000033573",2664,730,217,"HPC"
"TGIC",3186021,"KEG Asia Private Limited",67136168,"AXE DEO STICK DARKTEMP 12X40G","7/2/2023","UINT0000033578",2664,730,217,"HPC"
"TGIC",3186031,"KEG Asia Private Limited",67467267,"CITRA HBL NAT GLOW WHITE 6X6X60ML","2/26/2022","SYS15514067",1908,720,99,"HPC"
"TGIC",3186041,"KEG Asia Private Limited",68554360,"LUX HW GARDENIA & HONEY UI 12X220ML","8/22/2023","UINT0000023988",1848,720,609,"HPC"
"TGIC",3186051,"KEG Asia Private Limited",68554360,"LUX HW GARDENIA & HONEY UI 12X220ML","8/22/2023","UINT0000023987",1848,1095,1032,"HPC"
"TGIC",3186061,"KEG Asia Private Limited",67136168,"AXE DEO STICK DARKTEMP 12X40G","7/2/2023","UINT0000033579",528,730,217,"HPC"
"TGIC",3186061,"KEG Asia Private Limited",67136168,"AXE DEO STICK DARKTEMP 12X40G","7/2/2023","UINT0000033574",2136,730,217,"HPC"
"TGIC",3186071,"KEG Asia Private Limited",67050049,"LIFEBUOY BW TOTAL10 STK 24X300ML","9/2/2023","UNIT0000018839",1680,1080,565,"HPC"
"TGIC",3186081,"KEG Asia Private Limited",21072131,"LUX BW WHITE VELVET BTL 36X100ML","12/21/2021","SYS15544334",3924,1095,522,"HPC"
"TGIC",3186091,"KEG Asia Private Limited",21072131,"LUX BW WHITE VELVET BTL 36X100ML","11/4/2022","SYS15544332",288,720,185,"HPC"
"TGIC",3186101,"KEG Asia Private Limited",21072131,"LUX BW WHITE VELVET BTL 36X100ML","11/4/2022","SYS15544331",4032,1080,321,"HPC"
"TGIC",3186111,"KEG Asia Private Limited",67136168,"AXE DEO STICK DARKTEMP 12X40G","7/2/2023","UINT0000033576",2664,730,217,"HPC"
"TGIC",3186121,"KEG Asia Private Limited",67853640,"PONDS OIL CONTROL FACIAL FOAM 4X6X50G","9/8/2023","UINT0000000860",2688,1095,756,"HPC"
"TGIC",3186121,"KEG Asia Private Limited",67853640,"PONDS OIL CONTROL FACIAL FOAM 4X6X50G","9/8/2023","UINT0000000860",384,1095,756,"HPC"
"TGIC",3186131,"KEG Asia Private Limited",67467251,"CITRA HBL NAT GLOW WHT UV 6X6X120ML","3/26/2022","SYS15514062",3528,720,99,"HPC"
"TGIC",3186141,"KEG Asia Private Limited",68487602,"CITRA HBL SAKURA GLOW UV 4X6X230ML","4/7/2023","UNIT0000019862",1176,1095,1029,"HPC"
"TGIC",3186151,"KEG Asia Private Limited",67467267,"CITRA HBL NAT GLOW WHITE 6X6X60ML","3/10/2022","SYS15572896",6048,1095,664,"HPC"
"TGIC",3186161,"KEG Asia Private Limited",67339113,"REXONA MN INVI DRY ICE FRSH ANZ 8X6X50ML","6/30/2024","UINT0000033569",2688,1095,241,"HPC"
"TGIC",3186171,"KEG Asia Private Limited",67543240,"CITRA TS NATURAL WHITE CNT 144X70G","9/12/2022","SYS15642659",9360,730,416,"HPC"
"TGIC",3186181,"KEG Asia Private Limited",68483850,"CITRA SAKURA GLOW FF 4X6X100G","4/12/2024","UNIT0000020341",4800,1095,1029,"HPC"
"TGIC",3186191,"KEG Asia Private Limited",67339113,"REXONA MN INVI DRY ICE FRSH ANZ 8X6X50ML","6/30/2024","UINT0000033561",2688,1095,241,"HPC"
"TGIC",3186201,"KEG Asia Private Limited",67467251,"CITRA HBL NAT GLOW WHT UV 6X6X120ML","3/26/2022","SYS15514063",3528,720,325,"HPC"
"TGIC",3186211,"KEG Asia Private Limited",68565206,"CREAM SILK HC ULTREBORN DAMAGE 24X180ML","10/28/2023","UINT0000035720",1440,900,816,"HPC"
"TGIC",3186221,"KEG Asia Private Limited",67056274,"CLOSE UP DA MENTHOL FRESH UI 60X160G","5/5/2024","UINT0000023948",2400,1080,566,"HPC"
"TGIC",3186231,"KEG Asia Private Limited",67467251,"CITRA HBL NAT GLOW WHT UV 6X6X120ML","3/26/2022","SYS15514066",936,720,99,"HPC"
